County,Elevation ,Date,ppt ,tmin ,tmean ,tmax ,tdmean ,vpdmin ,vpdmax 
Siskiyou,2766,2005-09,0.18,45.3,62.4,79.6,37.6,2.9,27.17
Siskiyou,2766,2005-10,0.73,38,53,68.1,36.3,1.04,16.5
Siskiyou,2766,2005-11,5.37,30.6,41.2,51.9,32.7,0.03,6.1
Siskiyou,2766,2005-12,9.45,28.6,36.4,44.2,31.2,0.05,2.91
Siskiyou,2766,2006-01,5.61,29.7,37,44.3,30.6,0.21,3.44
Siskiyou,2766,2006-02,2.27,26.6,39.1,51.6,26.4,0.31,7.54
Siskiyou,2766,2006-03,1.65,29.6,38.2,46.8,27.1,0.54,5.74
Siskiyou,2766,2006-04,0.58,36.6,47.9,59.2,35.5,0.56,10.68
Siskiyou,2766,2006-05,0.44,43.9,59.3,74.6,38.2,1.96,22.08
Siskiyou,2766,2006-06,0.91,51.6,67.8,84,45.5,2.37,30.29
Siskiyou,2766,2006-07,0.04,58.5,76.2,93.9,47.9,4.93,43.17
Siskiyou,2766,2006-08,0.18,52.9,71,89,39.1,4.62,39.28
Siskiyou,2766,2006-09,0,46.6,65,83.4,30.6,4.73,34.32
Siskiyou,2766,2006-10,0.21,36.5,53,69.4,30.1,1.56,19.01
Siskiyou,2766,2006-11,3.52,32.9,42.6,52.2,33.5,0.46,6.21
Siskiyou,2766,2006-12,4.15,27.2,36.1,45.1,27.3,0.28,4.44
Siskiyou,2766,2007-01,1.33,21.5,32.8,44.2,19.8,0.51,5.89
Siskiyou,2766,2007-02,3.59,28.8,39.1,49.4,29.1,0.32,6.26
Siskiyou,2766,2007-03,0.58,32.8,46.8,60.8,32.9,0.39,11.84
Siskiyou,2766,2007-04,1.05,35.6,49.9,64.2,32.4,0.82,14.93
Siskiyou,2766,2007-05,0.65,42.6,59.2,75.7,35.9,1.71,23.5
Siskiyou,2766,2007-06,0.54,48.7,65.6,82.4,39.6,2.74,29.35
Siskiyou,2766,2007-07,1.08,56.3,74,91.8,47,3.58,40.74
Siskiyou,2766,2007-08,0.1,53.4,71.9,90.4,39.4,5.4,40.92
Siskiyou,2766,2007-09,0.22,47.6,63.8,79.9,36.9,2.79,26.99
Siskiyou,2766,2007-10,3.67,37.2,49.6,62.1,36,0.56,11.72
Siskiyou,2766,2007-11,1.5,31.5,43,54.5,31.3,0.54,7.83
Siskiyou,2766,2007-12,3.08,25.8,33.5,41.2,26.3,0.26,3.28
Siskiyou,2766,2008-01,4.66,23.3,31.9,40.5,24.3,0.21,3.44
Siskiyou,2766,2008-02,1.78,26.4,37.7,49,29.2,0.15,5.29
Siskiyou,2766,2008-03,1.15,28.8,42,55.3,25.8,0.73,9.99
Siskiyou,2766,2008-04,0.74,31.3,46.2,61.2,26,1.05,14.33
Siskiyou,2766,2008-05,1.66,42.9,57.6,72.2,36.2,2.25,21.56
Siskiyou,2766,2008-06,0.12,46.4,64.1,81.8,36.2,3.25,31.02
Siskiyou,2766,2008-07,0,56.1,73.9,91.7,40.4,6.32,43.19
Siskiyou,2766,2008-08,0.09,55.3,73.2,91.1,40.3,6.06,42.34
Siskiyou,2766,2008-09,0,47.6,66.5,85.5,31.1,6.01,36.83
Siskiyou,2766,2008-10,0.43,38.9,54.5,70,31.6,2.04,19.12
Siskiyou,2766,2008-11,1.47,34.2,44.2,54.2,34.9,0.29,6.63
Siskiyou,2766,2008-12,2.4,23.9,33.4,42.9,24.8,0.29,4.54
Siskiyou,2766,2009-01,1.23,25.7,36.4,47.1,26,0.39,5.22
Siskiyou,2766,2009-02,1.38,28.5,39,49.5,27.3,0.31,6.75
Siskiyou,2766,2009-03,1.27,30.2,42.3,54.4,28.4,0.53,9.02
Siskiyou,2766,2009-04,0.44,34.3,48.8,63.2,26.7,1.42,14
Siskiyou,2766,2009-05,1.54,44,60.1,76.2,35.6,2.1,20.51
Siskiyou,2766,2009-06,2.17,49.4,64.5,79.6,43,2.08,26.6
Siskiyou,2766,2009-07,0.22,56.7,75.3,93.9,39.7,7.23,48.13
Siskiyou,2766,2009-08,0.23,53.8,71.8,89.9,36.7,5.9,42.2
Siskiyou,2766,2009-09,0.04,50.9,68.9,86.8,34.3,5.3,38.12
Siskiyou,2766,2009-10,0.98,38.4,51.4,64.5,34,1.25,14.13
Siskiyou,2766,2009-11,1.58,28.5,40.7,52.8,29.1,0.4,7.97
Siskiyou,2766,2009-12,0.94,23.4,32.5,41.7,23.9,0.33,3.76
Siskiyou,2766,2010-01,3.42,32.6,39.3,46,33.2,0.21,3.52
Siskiyou,2766,2010-02,1.24,30.8,40.4,49.9,31.1,0.22,5.78
Siskiyou,2766,2010-03,1.45,31,43.2,55.4,29,0.55,9.64
Siskiyou,2766,2010-04,3.3,33,44.3,55.6,29.9,0.58,10.01
Siskiyou,2766,2010-05,0.61,37.3,50.4,63.6,31.9,1.27,14.54
Siskiyou,2766,2010-06,0.65,47.9,62.8,77.7,40.4,2.42,25.14
Siskiyou,2766,2010-07,0.63,55,74,93.1,42.9,4.42,43.58
Siskiyou,2766,2010-08,0.09,53.8,71.3,88.8,41.2,4.43,38.56
Siskiyou,2766,2010-09,0.44,47.9,64.7,81.4,39,3.09,29.79
Siskiyou,2766,2010-10,2.78,42.5,55.6,68.6,35.3,2.35,18.57
Siskiyou,2766,2010-11,2.46,30.2,40.2,50.2,31,0.34,6.36
Siskiyou,2766,2010-12,4.32,32,38.5,45.1,30.9,0.39,3.77
Siskiyou,2766,2011-01,0.98,25.8,36.1,46.4,26.4,0.37,5.1
Siskiyou,2766,2011-02,1.45,25.8,36.9,48.1,22.5,0.69,7.27
Siskiyou,2766,2011-03,3.92,33,41.3,49.6,31.1,0.48,5.71
Siskiyou,2766,2011-04,1.71,33.3,45.3,57.2,29.8,0.82,10.33
Siskiyou,2766,2011-05,1.06,37.2,50.9,64.6,31.9,1.17,15.42
Siskiyou,2766,2011-06,1.35,45.4,60.7,76,40.1,1.67,23.75
Siskiyou,2766,2011-07,0.57,53.4,69.9,86.4,45.5,3.3,33.77
Siskiyou,2766,2011-08,0.38,55.8,73.4,91,42.7,5.07,41.03
Siskiyou,2766,2011-09,0.03,52,69.8,87.5,38.1,5.2,37.77
Siskiyou,2766,2011-10,0.99,39.7,53.4,67.2,36.8,1.17,15.06
Siskiyou,2766,2011-11,1.12,30.4,40.6,50.8,28.6,0.56,6.93
Siskiyou,2766,2011-12,0.78,23.7,35.8,47.9,19.4,0.76,7.02
Siskiyou,2766,2012-01,3.45,25.4,35.9,46.4,24.2,0.46,5.65
Siskiyou,2766,2012-02,1.45,27.3,38.9,50.5,25.8,0.41,7.58
Siskiyou,2766,2012-03,2.63,29.7,40.6,51.5,28.1,0.41,7.58
Siskiyou,2766,2012-04,2,37.2,49.3,61.4,32.7,1.11,13.29
Siskiyou,2766,2012-05,0.26,40.7,57.1,73.6,33.9,1.89,23.21
Siskiyou,2766,2012-06,0.93,46.1,61.8,77.6,37.6,2.58,26.5
Siskiyou,2766,2012-07,0.13,54.1,71.8,89.5,43.1,4.35,39.56
Siskiyou,2766,2012-08,0,56,75.2,94.3,39.9,6.95,48.07
Siskiyou,2766,2012-09,0,49.6,68.9,88.2,33.4,6.23,39.38
Siskiyou,2766,2012-10,0.61,40.7,55.8,70.8,34.4,2.35,20.07
Siskiyou,2766,2012-11,3.46,33.5,43.8,54.2,34.1,0.43,7.22
Siskiyou,2766,2012-12,4.69,27.8,34.8,41.7,28,0.26,3.23
Siskiyou,2766,2013-01,1.24,22,31.8,41.6,23.1,0.23,4.04
Siskiyou,2766,2013-02,0.56,25.3,37.9,50.6,25.2,0.39,7.61
Siskiyou,2766,2013-03,0.6,31.6,45.8,59.9,30,0.69,11.87
Siskiyou,2766,2013-04,1.24,37.1,51.1,65.1,31.5,1.38,15.68
Siskiyou,2766,2013-05,1.16,43,58.2,73.5,35.7,1.95,21.69
Siskiyou,2766,2013-06,0.19,49.7,66.3,82.9,40.1,3.26,32.39
Siskiyou,2766,2013-07,0.2,58.9,77.5,96.2,40.9,7.76,50.51
Siskiyou,2766,2013-08,0.65,54.7,71.9,89.1,42.8,4.38,37.89
Siskiyou,2766,2013-09,1.41,49.5,64.6,79.7,40.5,3.17,28.7
Siskiyou,2766,2013-10,0.2,35.7,51.4,67.1,29.5,1.72,17.11
Siskiyou,2766,2013-11,0.45,31.7,44.5,57.4,27.2,1.06,10.26
Siskiyou,2766,2013-12,0.27,20.9,32.2,43.5,19.8,0.5,5.38
Siskiyou,2766,2014-01,0.65,26.3,38.7,51,24.4,0.47,7.59
Siskiyou,2766,2014-02,3.34,30.8,41.8,52.8,30.7,0.5,7.55
Siskiyou,2766,2014-03,3.31,34.3,47,59.6,31.3,0.94,11.81
Siskiyou,2766,2014-04,0.94,37.1,51.7,66.4,32.7,1.26,17.19
Siskiyou,2766,2014-05,0.71,43.4,59.7,76,34.8,2.57,25.73
Siskiyou,2766,2014-06,0.3,48.4,66,83.6,37.6,3.71,33.34
Siskiyou,2766,2014-07,0.35,59.6,78.1,96.6,44.9,6.96,51.19
Siskiyou,2766,2014-08,0.18,57.5,74.5,91.4,43,6.37,42.17
Siskiyou,2766,2014-09,1.71,52.3,68.3,84.3,38.1,5.11,33.93
Siskiyou,2766,2014-10,2.36,43.3,56.6,69.8,39.4,1.62,17.91
Siskiyou,2766,2014-11,1.91,34.3,44,53.6,35.5,0.33,6.43
Siskiyou,2766,2014-12,3.68,35.1,41.8,48.5,36.1,0.28,3.79
Siskiyou,2766,2015-01,0.67,30.5,40.9,51.3,31.2,0.3,5.75
Siskiyou,2766,2015-02,5.23,34.1,45.5,57,31.6,0.73,9.04
Siskiyou,2766,2015-03,1.37,36.2,50.2,64.1,33.8,0.92,13.86
Siskiyou,2766,2015-04,0.5,35.1,50,64.9,29.7,1.34,16.78
Siskiyou,2766,2015-05,1.76,45,59,73.1,38.5,1.84,20.95
Siskiyou,2766,2015-06,0.32,55,72.4,89.9,41.7,5.04,41.11
Siskiyou,2766,2015-07,0.96,58.2,74.4,90.6,46.4,4.61,39.89
Siskiyou,2766,2015-08,0.05,56.8,73.7,90.7,40.6,6.85,41.74
Siskiyou,2766,2015-09,0.05,48.7,65.9,83.1,35.6,4.62,33.47
Siskiyou,2766,2015-10,0.5,44,59,74,37.3,2.69,21.8
Siskiyou,2766,2015-11,0.99,29,40.5,52,29,0.49,7.46
Siskiyou,2766,2015-12,6.49,30.3,36.6,42.9,30.5,0.35,3.25
Solano,59,2005-01,4.94,38.8,44.7,50.6,41.4,0.04,2.17
Solano,59,2005-02,3.66,44.6,52.8,61.1,43.8,0.37,7.06
Solano,59,2005-03,3.67,45.2,55.7,66.2,44.7,0.58,10.56
Solano,59,2005-04,1.04,43.9,55.9,67.8,42.6,0.56,12.43
Solano,59,2005-05,1.43,51.2,62.8,74.4,49.5,0.88,14.73
Solano,59,2005-06,0.35,53.5,66.1,78.7,48.8,1.58,20.48
Solano,59,2005-07,0,58.5,74.9,91.3,53.2,2.56,32
Solano,59,2005-08,0,56.5,73,89.4,50.3,2,34.14
Solano,59,2005-09,0,52.4,67,81.6,47.8,1.19,24.26
Solano,59,2005-10,0.15,51,64.1,77.2,45.3,1.78,20.87
Solano,59,2005-11,1.56,45.2,57,68.8,40.2,1.61,14.55
Solano,59,2005-12,13.56,43.1,50.4,57.6,42,0.56,5.92
Solano,59,2006-01,4.16,42,50.2,58.3,41.1,0.52,6.36
Solano,59,2006-02,3.06,38.6,50.6,62.5,38.6,0.46,10.6
Solano,59,2006-03,7.43,40.3,48.9,57.5,39.9,0.34,7.01
Solano,59,2006-04,4.53,47.5,55.8,64.1,46.3,0.63,8.44
Solano,59,2006-05,0.87,52,64.6,77.2,48.9,1.38,17.18
Solano,59,2006-06,0,57.1,71.7,86.4,51.9,2.23,26.46
Solano,59,2006-07,0,60.5,77.2,93.9,53.2,3.59,37.26
Solano,59,2006-08,0,55.6,70.9,86.2,51.2,1.71,26.7
Solano,59,2006-09,0,53.8,69.7,85.6,46.1,2.6,29.88
Solano,59,2006-10,0.11,48,61.5,75,41,2,19.67
Solano,59,2006-11,1.88,44.7,54.4,64,44.4,0.38,8.83
Solano,59,2006-12,2.74,35.8,46.1,56.4,35.3,0.39,7.35
Solano,59,2007-01,0.12,30.7,44.2,57.8,28.7,0.53,9.73
Solano,59,2007-02,3.83,41.1,50.6,60.1,41.2,0.41,7.76
Solano,59,2007-03,0.1,42.8,56.3,69.8,42.8,0.61,13.39
Solano,59,2007-04,1.63,45.5,58.7,71.9,42.1,1.05,15.86
Solano,59,2007-05,0.4,51,64.9,78.7,43.3,2.25,21.71
Solano,59,2007-06,0,54.3,69.6,84.9,47.5,2.27,27.5
Solano,59,2007-07,0.05,57.6,72.7,87.9,52.8,2.17,27.76
Solano,59,2007-08,0,57.6,73.2,88.7,51,2.72,31.07
Solano,59,2007-09,0.23,54.4,68.2,82.1,48.7,2,24.77
Solano,59,2007-10,1.64,49.1,60.9,72.8,44.3,1.48,16.94
Solano,59,2007-11,0.69,42.3,55.4,68.5,39.6,0.75,14.09
Solano,59,2007-12,3.29,36.5,45.9,55.3,34.2,0.42,7.24
Solano,59,2008-01,8.47,37.8,45.1,52.4,37.2,0.31,4.83
Solano,59,2008-02,3.18,39.7,49.6,59.4,39.2,0.41,8.06
Solano,59,2008-03,0.15,41.6,53.9,66.2,38.8,0.84,12.55
Solano,59,2008-04,0.03,42.7,57,71.3,37.5,1.36,18.1
Solano,59,2008-05,0.01,51.4,65.1,78.8,42.6,2.64,24.3
Solano,59,2008-06,0,54.8,70.6,86.4,43.2,3.46,31.9
Solano,59,2008-07,0,57.5,72.9,88.4,51.7,2.59,30.52
Solano,59,2008-08,0,58,74.1,90.2,51.2,2.68,33.51
Solano,59,2008-09,0,54.4,70.6,86.8,45.7,3.06,32.6
Solano,59,2008-10,0.42,49.8,64.5,79.2,39.5,2.6,25.16
Solano,59,2008-11,2.27,45.8,56.1,66.4,46,0.43,9.84
Solano,59,2008-12,2.32,34.9,44,53,37.7,0.11,4.38
Solano,59,2009-01,1.2,36.1,47.2,58.3,37.6,0.15,7.7
Solano,59,2009-02,7.71,41.1,49.6,58,42.4,0.18,6.15
Solano,59,2009-03,2.22,43.7,54,64.3,41.3,0.55,10.83
Solano,59,2009-04,0.85,44.1,57.4,70.7,41.2,0.78,16.57
Solano,59,2009-05,0.95,51.9,65.6,79.3,48.1,1.21,21.43
Solano,59,2009-06,0.03,55.3,68.4,81.6,49.7,1.94,24.09
Solano,59,2009-07,0,56,72.4,88.9,49.9,2.18,31.11
Solano,59,2009-08,0,57,72.7,88.4,50.2,2.24,31.42
Solano,59,2009-09,0.08,57.5,73.6,89.7,49.7,2.33,34.38
Solano,59,2009-10,4.82,50.2,61.9,73.5,44.5,1.6,17.09
Solano,59,2009-11,0.42,41.1,54.1,67.2,39.6,0.76,13.5
Solano,59,2009-12,1.69,36.1,45.4,54.7,36.4,0.28,6.33
Solano,59,2010-01,7.32,41,47.2,53.4,43,0.13,3.02
Solano,59,2010-02,3.23,43.2,51.2,59.3,44.8,0.2,5.53
Solano,59,2010-03,1.66,41.3,52.6,63.9,40.7,0.55,10.7
Solano,59,2010-04,3.37,43.1,53.6,64.2,42,0.72,10.71
Solano,59,2010-05,0.86,46.4,59,71.6,41.9,1.16,16.72
Solano,59,2010-06,0,55.9,69.6,83.2,49.4,2.36,25.17
Solano,59,2010-07,0,55,70.4,85.9,50.4,1.86,27.79
Solano,59,2010-08,0,54.1,69.1,84,50.3,1.36,27.2
Solano,59,2010-09,0.04,54.8,70.5,86.1,49,2.08,31.61
Solano,59,2010-10,1.75,51.8,63.6,75.4,46.8,1.48,19.91
Solano,59,2010-11,2.2,41.8,53.3,64.8,40.3,0.71,12.21
Solano,59,2010-12,6.41,43,49.4,55.9,43.9,0.15,4
Solano,59,2011-01,1.1,36.9,44.8,52.8,39.1,0.06,4.24
Solano,59,2011-02,4.14,36.3,47.6,58.8,35.4,0.41,9.49
Solano,59,2011-03,6.5,43.5,51.9,60.3,44.3,0.19,7.39
Solano,59,2011-04,0.2,45,56.2,67.4,42.2,0.79,12.7
Solano,59,2011-05,1.04,47.4,59.5,71.6,42.1,1.24,17.69
Solano,59,2011-06,1.75,53.3,65.8,78.3,50.7,1.13,20.66
Solano,59,2011-07,0,57,71.4,85.8,53.2,1.83,27.31
Solano,59,2011-08,0,55.7,71,86.4,52.6,1.15,28.47
Solano,59,2011-09,0.01,56.3,72.4,88.5,51.2,2.02,32.7
Solano,59,2011-10,1.26,50.8,63.6,76.3,48.2,1.02,19.02
Solano,59,2011-11,1.12,41.2,51.2,61.3,40.4,0.64,8.99
Solano,59,2011-12,0.25,33.3,46.1,59,30.2,0.86,10.34
Solano,59,2012-01,2.21,34.9,47.7,60.5,34.6,0.25,10.16
Solano,59,2012-02,0.97,39.7,51,62.3,37.4,0.66,10.68
Solano,59,2012-03,5.57,41.7,51.6,61.5,40.5,0.26,9.19
Solano,59,2012-04,2.37,46.3,57.6,68.8,45.5,0.28,12.84
Solano,59,2012-05,0,51.2,64.9,78.6,43.9,2.06,22.36
Solano,59,2012-06,0.03,54.5,69.5,84.4,46,2.32,29.26
Solano,59,2012-07,0,55.8,71.5,87.2,51.2,1.58,30.21
Solano,59,2012-08,0,56.6,73.7,90.8,50.3,1.95,36.27
Solano,59,2012-09,0,54,70.5,87,47.7,1.81,31.81
Solano,59,2012-10,1.12,52.5,65.2,78,47.6,1.45,21.94
Solano,59,2012-11,4.36,44.5,55.1,65.8,45.5,0.24,9.91
Solano,59,2012-12,7.25,39,47.4,55.8,40.7,0.12,5.54
Solano,59,2013-01,0.62,32.8,44.2,55.7,33.4,0.18,7.65
Solano,59,2013-02,0.23,36,49.3,62.7,35.3,0.2,11.47
Solano,59,2013-03,0.81,43.3,56,68.7,42.7,0.24,12.9
Solano,59,2013-04,1,49.4,62.6,75.8,42.5,1.45,20.8
Solano,59,2013-05,0.37,52.9,66.5,80.1,43.1,2.51,24.69
Solano,59,2013-06,0.22,56.8,71,85.3,50.4,2.12,28.69
Solano,59,2013-07,0,57.5,73.5,89.5,52,1.99,32.74
Solano,59,2013-08,0,57.1,71.8,86.5,53.4,1.27,28.33
Solano,59,2013-09,0.69,56,70.1,84.2,50.2,1.88,27.72
Solano,59,2013-10,0,47.6,62.5,77.4,39.5,2.15,23.35
Solano,59,2013-11,0.95,43.1,55.7,68.2,37.5,1.4,15.12
Solano,59,2013-12,0.51,31.9,45.8,59.7,28.4,0.67,11.55
Solano,59,2014-01,0.18,36.6,51.6,66.5,32.5,1,15.58
Solano,59,2014-02,6.71,43.7,53.2,62.7,44.7,0.13,8.7
Solano,59,2014-03,2.01,48.1,58.4,68.7,45.5,0.8,12.32
Solano,59,2014-04,2.17,48,59.7,71.3,48.3,0.23,14.03
Solano,59,2014-05,0,52.5,66.9,81.3,46,1.71,25.84
Solano,59,2014-06,0,55.8,70.9,86.1,49.9,1.72,30.41
Solano,59,2014-07,0,59.5,74.5,89.6,54,2.03,33.39
Solano,59,2014-08,0.02,58.8,72.9,87,55.2,1.16,28.6
Solano,59,2014-09,0.55,58.2,72.4,86.6,53.9,1.44,29.71
Solano,59,2014-10,0.37,52.8,67.4,81.9,47.7,1.78,27.03
Solano,59,2014-11,1.57,44.5,56,67.4,45.5,0.44,11.86
Solano,59,2014-12,9.03,46.9,52.8,58.7,46.4,0.38,4.87
Solano,59,2015-01,0,39,49.1,59.3,39.2,0.32,7.44
Solano,59,2015-02,2.38,44.2,55.3,66.3,43.6,0.58,10.61
Solano,59,2015-03,0.22,46.5,59.5,72.6,44.9,0.79,15.87
Solano,59,2015-04,1.18,46.8,59.8,72.8,40.3,1.76,18.62
Solano,59,2015-05,0,50.3,62,73.7,46.1,1.51,16.63
Solano,59,2015-06,0.1,56.2,71.7,87.2,51,2.22,30.48
Solano,59,2015-07,0.01,60.4,74.4,88.3,52.7,3.17,31.75
Solano,59,2015-08,0,59.5,73.9,88.4,52.2,2.72,32.72
Solano,59,2015-09,0.03,57.4,73.1,88.7,46.2,3.97,36.94
Solano,59,2015-10,0.11,55.3,69,82.8,48.5,2.37,26.82
Solano,59,2015-11,1.64,40.7,52.5,64.4,37.9,0.98,12.32
Solano,59,2015-12,2.48,37.4,46.7,56.1,38.6,0.38,6.61
Sonoma,266,2005-01,7.43,38.7,46.3,53.9,40.3,0.08,3.44
Sonoma,266,2005-02,5.48,43.3,52.5,61.8,43.3,0.34,7.42
Sonoma,266,2005-03,8.25,44.5,55.5,66.4,44,0.43,10.38
Sonoma,266,2005-04,2.41,42.3,55.5,68.7,42.3,0.45,12.23
Sonoma,266,2005-05,7.22,48.9,61.2,73.4,49.2,0.47,12.68
Sonoma,266,2005-06,1.09,51.9,64.7,77.6,49.4,0.9,17.37
Sonoma,266,2005-07,0,53.7,70.5,87.2,52.4,0.8,24.92
Sonoma,266,2005-08,0,51.4,67.6,83.8,50.2,0.47,22.14
Sonoma,266,2005-09,0,48.7,64.2,79.7,47.2,0.63,20.85
Sonoma,266,2005-10,1.5,46.8,61.3,75.9,45,0.61,18.66
Sonoma,266,2005-11,3.92,42.5,55.3,68.2,42.9,0.43,12.39
Sonoma,266,2005-12,21.88,41.2,49.4,57.6,42.8,0.22,4.84
Sonoma,266,2006-01,8.66,40.5,49.5,58.6,41.6,0.29,6.23
Sonoma,266,2006-02,6.14,38.3,50.6,63,39.3,0.29,10.18
Sonoma,266,2006-03,12.23,39.5,48.1,56.7,39.3,0.3,6.18
Sonoma,266,2006-04,8.97,45.3,54.9,64.4,45.8,0.38,8.16
Sonoma,266,2006-05,0.67,47.7,62.2,76.7,47.4,0.67,17.47
Sonoma,266,2006-06,0,53.2,68.6,83.9,51.1,1.29,25.24
Sonoma,266,2006-07,0,54.4,72,89.5,51.9,1.5,32.9
Sonoma,266,2006-08,0,51.1,66.2,81.3,49.8,0.8,21.52
Sonoma,266,2006-09,0,50.1,66,82,45.5,1.38,25.26
Sonoma,266,2006-10,0.43,45.7,60,74.4,41.7,1,19.69
Sonoma,266,2006-11,4.07,43.7,53.8,64,44.7,0.29,8.49
Sonoma,266,2006-12,8.11,36.6,47,57.5,36.8,0.37,7.51
Sonoma,266,2007-01,0.6,32.9,45.9,59,31.5,0.44,9.53
Sonoma,266,2007-02,12.43,40.3,49.9,59.6,41,0.28,7.17
Sonoma,266,2007-03,0.32,41.8,55.8,69.8,42.2,0.46,13.23
Sonoma,266,2007-04,2.49,43.2,56.9,70.6,42.2,0.6,14.42
Sonoma,266,2007-05,0.61,47,62,77,44.1,0.91,19.92
Sonoma,266,2007-06,0,51,67.1,83.2,46.8,1.35,25.58
Sonoma,266,2007-07,0.08,52.8,69.1,85.4,51.8,0.88,24.44
Sonoma,266,2007-08,0,52.5,68.9,85.4,50,1.07,27.06
Sonoma,266,2007-09,0.1,50.6,65.7,80.8,47,1.22,24.14
Sonoma,266,2007-10,3.85,45.9,58.8,71.7,44.8,0.64,15.71
Sonoma,266,2007-11,0.69,41.8,54.9,68,41.6,0.45,12.69
Sonoma,266,2007-12,7.78,36.8,46.3,55.8,35.9,0.38,6.84
Sonoma,266,2008-01,15.6,37.9,45.8,53.6,37.8,0.32,5.21
Sonoma,266,2008-02,6.08,38.3,49.5,60.7,39,0.32,8.65
Sonoma,266,2008-03,0.39,39.3,53,66.7,37.9,0.57,12.89
Sonoma,266,2008-04,0.29,40,55.4,70.9,37,0.8,17.45
Sonoma,266,2008-05,0.04,47.5,62.6,77.6,43,1.43,20.77
Sonoma,266,2008-06,0,50.6,67.7,84.7,42.7,2.37,30.5
Sonoma,266,2008-07,0,52.3,68.3,84.4,50,1.23,26.41
Sonoma,266,2008-08,0,52.8,70.1,87.4,49.9,1.25,30.46
Sonoma,266,2008-09,0.02,49.8,66.3,82.8,44.8,1.58,28.32
Sonoma,266,2008-10,1.57,46.4,62.7,79,40.6,1.26,24.96
Sonoma,266,2008-11,4.44,45.2,55.7,66.1,46.1,0.4,9.7
Sonoma,266,2008-12,4.15,35.1,44.5,53.9,37,0.18,4.97
Sonoma,266,2009-01,0.81,37.1,49.1,61.2,37.4,0.35,9.65
Sonoma,266,2009-02,12.13,39.5,49,58.5,40.2,0.28,6.92
Sonoma,266,2009-03,3.85,41.2,52.9,64.5,39.8,0.56,10.86
Sonoma,266,2009-04,0.73,42,56.3,70.6,39.4,0.74,16.74
Sonoma,266,2009-05,3.42,48.7,62.1,75.5,47.1,0.84,16.63
Sonoma,266,2009-06,0.03,50.9,65,79.2,48.9,0.83,18.86
Sonoma,266,2009-07,0,50.5,66.9,83.3,48.9,0.77,23.98
Sonoma,266,2009-08,0,52,68.2,84.5,49.3,1.05,26.25
Sonoma,266,2009-09,0.25,51.4,68.8,86.3,48.2,1,30.29
Sonoma,266,2009-10,5.08,48.1,60.7,73.3,44.2,1.13,15.99
Sonoma,266,2009-11,1.63,40.4,53,65.5,40.6,0.47,11.18
Sonoma,266,2009-12,4.47,37.4,45.7,54,38.2,0.2,4.74
Sonoma,266,2010-01,16.5,42.3,48.3,54.4,43.7,0.13,3.07
Sonoma,266,2010-02,7.36,42.6,51,59.4,44.4,0.13,5.65
Sonoma,266,2010-03,4.66,39.7,52,64.3,40.5,0.27,10.78
Sonoma,266,2010-04,6.99,41.4,52.8,64.3,41.6,0.33,10.17
Sonoma,266,2010-05,2.66,44.3,57.3,70.3,42.8,0.64,14.53
Sonoma,266,2010-06,0.12,51.7,66.7,81.7,49.7,0.95,21.94
Sonoma,266,2010-07,0,51.5,65.6,79.7,50.3,0.65,18.06
Sonoma,266,2010-08,0,51,65.6,80.3,50.1,0.52,19.89
Sonoma,266,2010-09,0.22,50.3,67.8,85.2,48.5,0.83,28.23
Sonoma,266,2010-10,7.4,49,61.3,73.7,46.9,0.73,17.32
Sonoma,266,2010-11,3.88,41.9,53.2,64.6,42.3,0.34,10.76
Sonoma,266,2010-12,12.09,43,49.6,56.1,43.4,0.23,4.07
Sonoma,266,2011-01,2.47,37.5,48,58.4,38.7,0.24,7.05
Sonoma,266,2011-02,7.02,35.8,48.1,60.4,34.6,0.47,10.44
Sonoma,266,2011-03,12.84,41.9,50.8,59.8,42.6,0.26,7
Sonoma,266,2011-04,0.87,43.1,55.4,67.6,41.2,0.61,12.58
Sonoma,266,2011-05,2.81,44.5,58.3,72.2,41.7,0.73,17.23
Sonoma,266,2011-06,1.98,49.8,63,76.2,49.5,0.6,16.72
Sonoma,266,2011-07,0,52.2,66.7,81.2,51.7,0.69,19.86
Sonoma,266,2011-08,0,51.1,66.2,81.4,51,0.45,19.6
Sonoma,266,2011-09,0.08,51.2,67.8,84.4,49.5,0.78,26.03
Sonoma,266,2011-10,2.58,49.2,62.1,75,47.9,0.71,16.22
Sonoma,266,2011-11,3.29,39.5,51,62.5,39.5,0.34,9.4
Sonoma,266,2011-12,0.24,34.4,47.8,61.2,30.2,0.71,11.03
Sonoma,266,2012-01,8.78,36.2,48.6,61,35,0.44,9.67
Sonoma,266,2012-02,2.6,38.7,51.1,63.5,37.2,0.57,11.4
Sonoma,266,2012-03,10.49,39.6,50.3,60.9,39,0.35,9.02
Sonoma,266,2012-04,2.98,44.2,56.2,68.1,43.3,0.45,12.01
Sonoma,266,2012-05,0.33,46.6,62,77.4,44.1,0.96,21
Sonoma,266,2012-06,0.06,49.2,65.5,81.8,45.6,1.18,26.38
Sonoma,266,2012-07,0.02,51.1,67,82.9,49.8,0.71,24.34
Sonoma,266,2012-08,0,50.3,67.5,84.6,48.9,0.62,27.11
Sonoma,266,2012-09,0,46.5,63.7,80.8,46.4,0.27,23.54
Sonoma,266,2012-10,1.63,47.6,62.6,77.7,46.8,0.54,22.49
Sonoma,266,2012-11,11.31,43.6,54.6,65.7,45.5,0.23,9.87
